,Open,High,Low,Close,Adj Close,Volume,polarity,subjectivity,binary_signal,status,buy_price,sell_price,trade_return,net_trade_return,open_daily_return,strategy_return,strategy_net_return,buy_and_hold_equity,strategy_equity,strategy_net_equity
2018-11-07,51.49250030517578,52.51499938964844,51.032501220703125,52.48749923706055,51.177677154541016,133697600,0.08614243070362475,0.2960697228144989,1.0,1.0,0.0,0.0,0.0,0.0,0.020057463790036367,0.020057463790036367,0.020057463790036367,17786.700845650525,16210.538895291022,16015.12457172736
2018-11-08,52.494998931884766,52.529998779296875,51.6875,52.122501373291016,50.99911117553711,101450400,0.09358243243243244,0.3162407657657658,1.0,1.0,0.0,0.0,0.0,0.0,0.01946882790246285,0.01946882790246285,0.01946882790246285,18132.987063367087,16526.139087249623,16326.920275850822
2018-11-09,51.38750076293945,51.502498626708984,50.5625,51.11750030517578,50.015769958496094,137463200,0.07679652605459057,0.3147024813895782,1.0,1.0,0.0,0.0,0.0,0.0,-0.021097212905601848,-0.021097212905601848,-0.021097212905601848,17750.431574676706,16177.48361241833,15982.467762698408
2018-11-12,49.75,49.962501525878906,48.4474983215332,48.54249954223633,47.49626922607422,204542000,0.08473064516129032,0.3173505376344086,0.0,1.0,0.0,0.0,0.0,0.0,-0.03186574047439206,-0.03186574047439206,-0.03186574047439206,17184.800928809604,15661.976118096274,15473.174592831925
2018-11-13,47.907501220703125,49.29499816894531,47.86249923706055,48.057498931884766,47.021724700927734,187531600,0.09056376811594201,0.3258487922705314,0.0,0.0,0.0,47.907501220703125,0.15155339622437358,0.14955339622437358,-0.037035151342650785,-0.037035151342650785,-0.03903515134265079,16548.359225617816,15081.932462237597,14869.17688084947
2018-11-14,48.474998474121094,48.619998931884766,46.48249816894531,46.70000076293945,45.693485260009766,243204000,0.07804127764127763,0.33055601965601966,0.0,0.0,0.0,0.0,0.0,0.0,0.011845686770503683,0.0,0.0,16744.38590557026,15081.932462237597,14869.17688084947
2018-11-15,47.09749984741211,47.99250030517578,46.724998474121094,47.852500915527344,46.821144104003906,185915200,0.07419479905437353,0.3207572104018912,0.0,0.0,0.0,0.0,0.0,0.0,-0.02841668220875504,-0.0,-0.0,16268.566012510912,15081.932462237597,14869.17688084947
2018-11-16,47.625,48.74250030517578,47.3650016784668,48.38249969482422,47.3397216796875,147713200,0.09141717391304349,0.3252282608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.011200173136512559,0.0,0.0,16450.77676853382,15081.932462237597,14869.17688084947
2018-11-19,47.5,47.67499923706055,46.247501373291016,46.46500015258789,45.46355056762695,167701200,0.09883946280991736,0.32938223140495865,0.0,0.0,0.0,0.0,0.0,0.0,-0.002624671916010457,-0.0,-0.0,16407.59887675289,15081.932462237597,14869.17688084947
2018-11-20,44.592498779296875,45.36750030517578,43.877498626708984,44.244998931884766,43.29139709472656,271300800,0.10092879464285716,0.3233986607142857,0.0,0.0,0.0,0.0,0.0,0.0,-0.06121055201480263,-0.0,-0.0,15403.280692269393,15081.932462237597,14869.17688084947
2018-11-21,44.932498931884766,45.067501068115234,44.13750076293945,44.19499969482422,43.24247360229492,124496800,0.11428371040723982,0.32115158371040725,0.0,0.0,0.0,0.0,0.0,0.0,0.007624604179969019,0.0,0.0,15520.724610620906,15081.932462237597,14869.17688084947
2018-11-23,43.73500061035156,44.150001525878906,43.025001525878906,43.0724983215332,42.1441650390625,94496000,0.10829252577319587,0.335155412371134,0.0,0.0,0.0,0.0,0.0,0.0,-0.026651051020966987,-0.0,-0.0,15107.080987140871,15081.932462237597,14869.17688084947
2018-11-26,43.560001373291016,43.73749923706055,42.564998626708984,43.654998779296875,42.714111328125,179994000,0.09006177156177156,0.328225641025641,0.0,0.0,0.0,0.0,0.0,0.0,-0.004001354398498136,-0.0,-0.0,15046.632202184506,15081.932462237597,14869.17688084947
2018-11-27,42.877498626708984,43.692501068115234,42.720001220703125,43.560001373291016,42.62116241455078,165549600,0.08801725768321512,0.32785011820330967,0.0,0.0,0.0,0.0,0.0,0.0,-0.015668106636023027,-0.0,-0.0,14810.879964327662,15081.932462237597,14869.17688084947
2018-11-28,44.182498931884766,45.3224983215332,43.73249816894531,45.23500061035156,44.26006317138672,184250000,0.07513857142857143,0.32495857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.030435551209204048,0.0,0.0,15261.657259935331,15081.932462237597,14869.17688084947
2018-11-29,45.665000915527344,45.70000076293945,44.42499923706055,44.88750076293945,43.9200439453125,167080000,0.06290046296296296,0.31804351851851853,0.0,0.0,0.0,0.0,0.0,0.0,0.033554054647930265,0.0,0.0,15773.747741653182,15081.932462237597,14869.17688084947
2018-11-30,45.0724983215332,45.08250045776367,44.25749969482422,44.64500045776367,43.682777404785156,158126000,0.06576508620689656,0.31673103448275863,0.0,0.0,0.0,0.0,0.0,0.0,-0.012974982636925203,-0.0,-0.0,15569.083638585993,15081.932462237597,14869.17688084947
2018-12-03,46.1150016784668,46.23500061035156,45.3025016784668,46.20500183105469,45.20915222167969,163210000,0.07044976635514019,0.3202289719626168,1.0,0.0,0.0,0.0,0.0,0.0,0.023129477968953482,0.0,0.0,15929.18841560146,15081.932462237597,14869.17688084947
2018-12-04,45.23749923706055,45.59749984741211,44.067501068115234,44.17250061035156,43.220458984375,165377200,0.06888250539956804,0.3119015118790497,0.0,1.0,45.23749923706055,0.0,0.0,0.0,-0.01902856791645735,-0.0,-0.0,15626.078771981141,15081.932462237597,14869.17688084947
2018-12-06,42.939998626708984,43.69499969482422,42.60499954223633,43.68000030517578,42.73857498168945,172393600,0.07911198347107437,0.29267107438016526,0.0,0.0,0.0,42.939998626708984,-0.0507875247106796,-0.0527875247106796,-0.0507875247106796,-0.0507875247106796,-0.0527875247106796,14832.468910218124,14315.958444626904,14084.269838824164
2018-12-07,43.372501373291016,43.622501373291016,42.07500076293945,42.122501373291016,41.21464538574219,169126400,0.08050536082474226,0.2967892783505155,0.0,0.0,0.0,0.0,0.0,0.0,0.010072258044112159,0.0,0.0,14981.865364513113,14315.958444626904,14084.269838824164
2018-12-10,41.25,42.522499084472656,40.83250045776367,42.400001525878906,41.48616409301758,248104000,0.07621111111111112,0.28540576131687245,0.0,0.0,0.0,0.0,0.0,0.0,-0.048936568242247236,-0.0,-0.0,14248.704287706456,14315.958444626904,14084.269838824164
2018-12-11,42.915000915527344,42.9474983215332,41.75,42.157501220703125,41.2488899230957,189126800,0.07600802603036876,0.29010737527114966,0.0,0.0,0.0,0.0,0.0,0.0,0.040363658558238535,0.0,0.0,14823.834122472748,14315.958444626904,14084.269838824164
2018-12-12,42.599998474121094,42.97999954223633,42.255001068115234,42.275001525878906,41.363853454589844,142510800,0.07517049549549548,0.3108529279279279,0.0,0.0,0.0,0.0,0.0,0.0,-0.007340147610069736,-0.0,-0.0,14715.02499186661,14315.958444626904,14084.269838824164
2018-12-13,42.622501373291016,43.14250183105469,42.38750076293945,42.73749923706055,41.81638717651367,127594400,0.07279484777517566,0.29842201405152224,0.0,0.0,0.0,0.0,0.0,0.0,0.0005282370886372512,0.0,0.0,14722.798013827538,14315.958444626904,14084.269838824164
2018-12-14,42.25,42.27000045776367,41.31999969482422,41.369998931884766,40.47835922241211,162814800,0.07576666666666666,0.2907274939172749,0.0,0.0,0.0,0.0,0.0,0.0,-0.008739547452380148,-0.0,-0.0,14594.127421953885,14315.958444626904,14084.269838824164
2018-12-17,41.36249923706055,42.087501525878906,40.682498931884766,40.98500061035156,40.101661682128906,177151600,0.07356253164556961,0.29230556962025317,0.0,0.0,0.0,0.0,0.0,0.0,-0.021005935217501825,-0.0,-0.0,14287.564126772355,14315.958444626904,14084.269838824164
2018-12-18,41.345001220703125,41.88249969482422,41.09749984741211,41.51750183105469,40.62268829345703,135366000,0.07286330749354006,0.29654186046511627,0.0,0.0,0.0,0.0,0.0,0.0,-0.00042304059667996885,-0.0,-0.0,14281.51990711906,14315.958444626904,14084.269838824164
2018-12-19,41.5,41.86249923706055,39.772499084472656,40.22249984741211,39.3555908203125,196189200,0.07465856079404466,0.27369751861042185,0.0,0.0,0.0,0.0,0.0,0.0,0.0037489121954423776,0.0,0.0,14335.060071268314,14315.958444626904,14084.269838824164
2018-12-20,40.099998474121094,40.52750015258789,38.82500076293945,39.20750045776367,38.362464904785156,259092000,0.0759367396593674,0.28522846715328465,0.0,0.0,0.0,0.0,0.0,0.0,-0.03373497652720259,-0.0,-0.0,13851.467156248036,14315.958444626904,14084.269838824164
2018-12-21,39.21500015258789,39.540000915527344,37.407501220703125,37.682498931884766,36.87033462524414,382978400,0.06583587223587224,0.2929194103194103,0.0,0.0,0.0,0.0,0.0,0.0,-0.022069784419177618,-0.0,-0.0,13545.768262220323,14315.958444626904,14084.269838824164
2018-12-24,37.037498474121094,37.88750076293945,36.647499084472656,36.70750045776367,35.91635513305664,148676800,0.08400268817204301,0.3089352150537634,0.0,0.0,0.0,0.0,0.0,0.0,-0.055527264311972635,-0.0,-0.0,12793.608807615285,14315.958444626904,14084.269838824164
2018-12-26,37.07500076293945,39.307498931884766,36.68000030517578,39.29249954223633,38.44563674926758,234330000,0.0981386440677966,0.3194166101694915,0.0,0.0,0.0,0.0,0.0,0.0,0.001012549182946687,0.0,0.0,12806.562965760375,14315.958444626904,14084.269838824164
2018-12-27,38.959999084472656,39.192501068115234,37.51750183105469,39.037498474121094,38.19613265991211,212468400,0.09477126865671641,0.32550634328358213,0.0,0.0,0.0,0.0,0.0,0.0,0.0508428397233498,0.0,0.0,13457.684994035517,14315.958444626904,14084.269838824164
2018-12-28,39.375,39.630001068115234,38.63750076293945,39.057498931884766,38.215702056884766,169165600,0.10229458333333333,0.3297408333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.01065197446816013,0.0,0.0,13601.035910992525,14315.958444626904,14084.269838824164
2018-12-31,39.63249969482422,39.84000015258789,39.119998931884766,39.435001373291016,38.58506774902344,140014000,0.08075851528384279,0.32602183406113533,1.0,1.0,39.63249969482422,0.0,0.0,0.0,0.0065396747891866,0.0,0.0,13689.982262646465,14315.958444626904,14084.269838824164
2019-01-02,38.72249984741211,39.712501525878906,38.557498931884766,39.47999954223633,38.62909698486328,148158800,0.07707478632478632,0.3468623931623932,1.0,1.0,0.0,0.0,0.0,0.0,-0.022960950089427445,-0.022960950089427445,-0.022960950089427445,13375.647263188692,13987.250437297509,13760.881622008894
2019-01-03,35.994998931884766,36.43000030517578,35.5,35.54750061035156,34.78135299682617,365248800,0.08732872727272727,0.3326509090909091,0.0,1.0,0.0,0.0,0.0,0.0,-0.07043710830331706,-0.07043710830331706,-0.07043710830331706,12433.505348284503,13002.028963379966,12791.604912850327
2019-01-04,36.13249969482422,37.13750076293945,35.95000076293945,37.064998626708984,36.266143798828125,234428400,0.08768795180722892,0.32482710843373497,0.0,0.0,0.0,36.13249969482422,-0.0883113613057589,-0.0903113613057589,0.003819996305588269,0.003819996305588269,0.001819996305588269,12481.001292780462,13051.696665985228,12814.88558653426
2019-01-07,37.17499923706055,37.20750045776367,36.474998474121094,36.98249816894531,36.185428619384766,219111200,0.08481785714285715,0.3201459183673469,0.0,0.0,0.0,0.0,0.0,0.0,0.028852128998583026,0.0,0.0,12841.104752111245,13051.696665985228,12814.88558653426
2019-01-08,37.38999938964844,37.95500183105469,37.130001068115234,37.6875,36.87522888183594,164101200,0.08873831168831169,0.31543939393939396,0.0,0.0,0.0,0.0,0.0,0.0,0.005783460847352373,0.0,0.0,12915.370778681832,13051.696665985228,12814.88558653426
2019-01-09,37.8224983215332,38.63249969482422,37.407501220703125,38.32749938964844,37.501434326171875,180396400,0.08504011976047904,0.31682894211576845,1.0,0.0,0.0,0.0,0.0,0.0,0.011567235596278369,0.0,0.0,13064.765915292133,13051.696665985228,12814.88558653426
2019-01-10,38.125,38.49250030517578,37.71500015258789,38.45000076293945,37.621299743652344,143122800,0.08372958579881658,0.3045145956607495,1.0,1.0,38.125,0.0,0.0,0.0,0.007997929589293573,0.0,0.0,13169.256993183242,13051.696665985228,12814.88558653426
2019-01-11,38.220001220703125,38.42499923706055,37.877498626708984,38.0724983215332,37.251930236816406,108092800,0.08562732793522268,0.3134694331983806,1.0,1.0,0.0,0.0,0.0,0.0,0.00249183529713104,0.00249183529713104,0.00249183529713104,13202.072612595846,13084.219344424979,12846.818170767483
2019-01-14,37.712501525878906,37.817501068115234,37.30500030517578,37.5,36.6917724609375,129756800,0.0927609900990099,0.3146013861386138,1.0,1.0,0.0,0.0,0.0,0.0,-0.013278379869577694,-0.013278379869577694,-0.013278379869577694,13026.77047738005,12910.482109672826,12676.233238980638
2019-01-15,37.567501068115234,38.34749984741211,37.51250076293945,38.26750183105469,37.44273376464844,114843600,0.07810094517958412,0.30944328922495273,1.0,1.0,0.0,0.0,0.0,0.0,-0.0038448910015733695,-0.0038448910015733695,-0.0038448910015733695,12976.683964792008,12860.84271318337,12627.494503866237
2019-01-16,38.27000045776367,38.970001220703125,38.25,38.73500061035156,37.9001579284668,122278800,0.07579903474903477,0.3100055984555985,1.0,1.0,0.0,0.0,0.0,0.0,0.018699657141812764,0.018699657141812764,0.018699657141812764,13219.34350577128,13101.336062474682,12863.624321648662
2019-01-17,38.54999923706055,39.415000915527344,38.314998626708984,38.96500015258789,38.12519454956055,119284800,0.06988866799204772,0.32471312127236585,1.0,1.0,0.0,0.0,0.0,0.0,0.007316403865892163,0.007316403865892163,0.007316403865892163,13316.06156170146,13197.190728290525,12957.739792364955
2019-01-18,39.375,39.470001220703125,38.994998931884766,39.20500183105469,38.360023498535156,135004000,0.06255526315789474,0.31542611336032383,1.0,1.0,0.0,0.0,0.0,0.0,0.02140079842456455,0.02140079842456455,0.02140079842456455,13601.035910992525,13479.621146837202,13235.045769699316
2019-01-22,39.102500915527344,39.182498931884766,38.154998779296875,38.32500076293945,37.49898910522461,121576000,0.07108995633187773,0.3140967248908296,1.0,1.0,0.0,0.0,0.0,0.0,-0.0069206116691468145,-0.0069206116691468145,-0.0069206116691468145,13506.908423154424,13386.333923432723,13143.451157503843
2019-01-23,38.537498474121094,38.78499984741211,37.92499923706055,38.47999954223633,37.65065002441406,92522400,0.0854235655737705,0.31343483606557376,1.0,1.0,0.0,0.0,0.0,0.0,-0.014449266112845804,-0.014449266112845804,-0.014449266112845804,13311.743508986427,13192.911222297627,12953.537934087877
2019-01-24,38.52750015258789,38.619998931884766,37.935001373291016,38.17499923706055,37.35221862792969,101766000,0.08408962075848303,0.3044461077844311,1.0,1.0,0.0,0.0,0.0,0.0,-0.00025944396831878436,-0.00025944396831878436,-0.00025944396831878436,13308.289857425212,13189.488401056436,12950.177216802489
2019-01-25,38.869998931884766,39.532501220703125,38.58000183105469,39.439998626708984,38.589962005615234,134142000,0.08928401559454191,0.29828869395711505,1.0,1.0,0.0,0.0,0.0,0.0,0.00888972235261587,0.00888972235261587,0.00888972235261587,13426.596859245856,13306.739290914877,13065.300696677035
2019-01-28,38.9474983215332,39.08250045776367,38.415000915527344,39.07500076293945,38.232826232910156,104768400,0.08949683168316833,0.2944952475247525,1.0,1.0,0.0,0.0,0.0,0.0,0.001993809924827783,0.001993809924827783,0.001993809924827783,13453.36694132048,13333.2703997802,13091.35042287693
2019-01-29,39.0625,39.532501220703125,38.52750015258789,38.66999816894531,37.836551666259766,166348800,0.08839715909090909,0.29518598484848485,1.0,1.0,0.0,0.0,0.0,0.0,0.002952735950263019,0.002952735950263019,0.002952735950263019,13493.091181540198,13372.640026624207,13130.005723908049
2019-01-30,40.8125,41.537498474121094,40.057498931884766,41.3125,40.42210388183594,244439200,0.07413385518591,0.28209530332681015,1.0,1.0,0.0,0.0,0.0,0.0,0.04479999999999995,0.04479999999999995,0.04479999999999995,14097.581666473197,13971.734299816972,13718.229980339129
2019-01-31,41.52750015258789,42.25,41.13999938964844,41.61000061035156,40.71318435668945,162958400,0.07703638170974156,0.2804491053677932,1.0,1.0,0.0,0.0,0.0,0.0,0.017519146158355703,0.017519146158355703,0.017519146158355703,14344.559260167498,14216.507155101177,13958.561656398628
2019-02-01,41.7400016784668,42.244998931884766,41.48249816894531,41.630001068115234,40.732757568359375,130672400,0.08134334600760457,0.2894519011406844,1.0,1.0,0.0,0.0,0.0,0.0,0.00511712780923701,0.00511712780923701,0.00511712780923701,14417.962203268948,14289.254839214762,14029.989400427534
2019-02-04,41.852500915527344,42.915000915527344,41.81999969482422,42.8125,41.8897705078125,125982000,0.0734912885662432,0.29040907441016334,1.0,1.0,0.0,0.0,0.0,0.0,0.002695237962067054,0.002695237962067054,0.002695237962067054,14456.822042334847,14327.767781307064,14067.803560466966
2019-02-05,43.21500015258789,43.77000045776367,43.087501525878906,43.54499816894531,42.606483459472656,144406400,0.07053660377358491,0.2941298113207547,1.0,1.0,0.0,0.0,0.0,0.0,0.032554786625786925,0.032554786625786925,0.032554786625786925,14927.46079921003,14794.20520425134,14525.777903671453
2019-02-06,43.662498474121094,43.89250183105469,43.212501525878906,43.560001373291016,42.62116241455078,112958400,0.07430243902439025,0.3089472795497185,1.0,1.0,0.0,0.0,0.0,0.0,0.010355161864008533,0.010355161864008533,0.010355161864008533,15082.037072004492,14947.40159379072,14676.194685064609
2019-02-07,43.099998474121094,43.48500061035156,42.584999084472656,42.73500061035156,41.813941955566406,126966800,0.08104930966469429,0.3200976331360947,1.0,1.0,0.0,0.0,0.0,0.0,-0.01288290912471246,-0.01288290912471246,-0.01288290912471246,14887.736558990315,14754.835577407333,14487.122602640335
2019-02-08,42.247501373291016,42.665000915527344,42.10499954223633,42.602500915527344,41.86307907104492,95280000,0.08320267489711933,0.3114786008230453,1.0,1.0,0.0,0.0,0.0,0.0,-0.019779515800724456,-0.019779515800724456,-0.019779515800724456,14593.264338484742,14462.992073966914,14200.574332214377
2019-02-11,42.76250076293945,42.8025016784668,42.3125,42.35749816894531,41.62232208251953,83973600,0.08868012048192771,0.30891646586345384,1.0,1.0,0.0,0.0,0.0,0.0,0.012190055575074021,0.012190055575074021,0.012190055575074021,14771.157041792618,14639.296751130427,14373.68012252204
2019-02-12,42.525001525878906,42.75,42.42499923706055,42.72249984741211,41.98099136352539,89134000,0.0957430861723447,0.3042575150300601,1.0,1.0,0.0,0.0,0.0,0.0,-0.005553913658538412,-0.005553913658538412,-0.005553913658538412,14689.119310945789,14557.991360952927,14293.849944166104
2019-02-13,42.84749984741211,43.119998931884766,42.47999954223633,42.54499816894531,41.80656814575195,89960800,0.09833609467455623,0.3027520710059171,1.0,1.0,0.0,0.0,0.0,0.0,0.007583734508203266,0.007583734508203266,0.007583734508203266,14800.517691959323,14668.39530240711,14402.250707242756
2019-02-14,42.4275016784668,42.814998626708984,42.345001220703125,42.70000076293945,41.958885192871094,87342800,0.1017281767955801,0.31063388581952117,1.0,1.0,0.0,0.0,0.0,0.0,-0.009802162796919367,-0.009802162796919367,-0.009802162796919367,14655.440608064053,14524.613303683349,14261.077501168316
2019-02-15,42.8125,42.92499923706055,42.4375,42.60499954223633,41.86553192138672,98507200,0.10127722419928825,0.32969555160142344,1.0,1.0,0.0,0.0,0.0,0.0,0.009074263303337604,0.009074263303337604,0.009074263303337604,14788.427934968051,14656.413469180132,14390.48627340322
2019-02-19,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,41.990814208984375,75891200,0.11113882783882785,0.3459576923076923,1.0,1.0,0.0,0.0,0.0,0.0,-0.00899266152486311,-0.00899266152486311,-0.00899266152486311,14655.440608064055,14524.613303683349,14261.077501168316
2019-02-20,42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,42.261043548583984,104457600,0.10781758034026465,0.33002759924385633,1.0,1.0,0.0,0.0,0.0,0.0,0.008720733421655913,0.008720733421655913,0.008720733421655913,14783.246798783892,14651.278584357407,14385.444556361579
2019-02-21,42.95000076293945,43.092498779296875,42.57500076293945,42.76499938964844,42.02275466918945,68998800,0.10026998123827392,0.31722814258911824,1.0,1.0,0.0,0.0,0.0,0.0,0.0035632957629072592,0.0035632957629072592,0.0035632957629072592,14835.92387946401,14703.485423258222,14436.7041499968
2019-02-22,42.89500045776367,43.25,42.845001220703125,43.24250030517578,42.49196243286133,75652800,0.09696220472440945,0.307411811023622,1.0,1.0,0.0,0.0,0.0,0.0,-0.0012805658719158286,-0.0012805658719158286,-0.0012805658719158286,14816.925501665628,14684.656641626985,14418.216999359367
2019-02-25,43.540000915527344,43.967498779296875,43.48749923706055,43.557498931884766,42.80149459838867,87493600,0.09562539682539682,0.3073751322751323,1.0,1.0,0.0,0.0,0.0,0.0,0.015036728077407746,0.015036728077407746,0.015036728077407746,15039.723581377382,14905.46583045723,14635.019807739793
2019-02-26,43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,42.8260612487793,68280800,0.0907149466192171,0.30164377224199285,1.0,1.0,0.0,0.0,0.0,0.0,-0.0025838133829810817,-0.0025838133829810817,-0.0025838133829810817,15000.863742311483,14866.952888364925,14597.205647700363
2019-02-27,43.3025016784668,43.75,43.182498931884766,43.717498779296875,42.95872116088867,111341600,0.09101768826619965,0.3080656742556918,1.0,1.0,0.0,0.0,0.0,0.0,-0.002878360374618971,-0.002878360374618971,-0.002878360374618971,14957.685850530555,14824.16044027973,14555.189629383858
2019-02-28,43.58000183105469,43.727500915527344,43.22999954223633,43.287498474121094,42.53618240356445,112861600,0.08844415357766143,0.3111979057591623,1.0,1.0,0.0,0.0,0.0,0.0,0.006408409256546177,0.006408409256546177,0.006408409256546177,15053.540822991605,14919.159727265745,14648.465241335587
2019-03-01,43.56999969482422,43.787498474121094,43.22249984741211,43.74250030517578,42.983280181884766,103544800,0.08676264855687606,0.3017449915110357,1.0,1.0,0.0,0.0,0.0,0.0,-0.00022951206540200442,-0.00022951206540200442,-0.00022951206540200442,15050.085853745708,14915.735600102678,14645.103241823079
2019-03-04,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,43.19947052001953,109744800,0.07831530054644807,0.30513588342440795,1.0,1.0,0.0,0.0,0.0,0.0,0.008090450263859461,0.008090450263859461,0.008090450263859461,15171.847824812252,15036.410617124186,14763.588721210135
2019-03-05,43.98500061035156,44.0,43.6349983215332,43.88249969482422,43.120853424072266,78949600,0.07256786355475764,0.30360071813285455,1.0,1.0,0.0,0.0,0.0,0.0,0.0014229608772609037,0.0014229608772609037,0.0014229608772609037,15193.436770702716,15057.806841166783,14784.596730368386
2019-03-06,43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,42.87274169921875,83241600,0.07257394366197183,0.299369014084507,1.0,1.0,0.0,0.0,0.0,0.0,-0.007218394082288859,-0.007218394082288859,-0.007218394082288859,15083.764556627444,14949.113657372258,14677.875684820869
2019-03-07,43.467498779296875,43.61000061035156,43.005001068115234,43.125,42.37650680541992,99185600,0.0726019538188277,0.29790426287744226,1.0,1.0,0.0,0.0,0.0,0.0,-0.004580082785505257,-0.004580082785505257,-0.004580082785505257,15014.67966624102,14880.645479251563,14610.649799069035
2019-03-08,42.58000183105469,43.26750183105469,42.375,43.227500915527344,42.47722625732422,95997600,0.0715620168067227,0.29875260504201684,1.0,1.0,0.0,0.0,0.0,0.0,-0.02041748371003338,-0.02041748371003338,-0.02041748371003338,14708.117688744172,14576.820142584163,14312.33709480354
2019-03-11,43.872501373291016,44.779998779296875,43.837501525878906,44.724998474121094,43.94873046875,128044000,0.06786082474226805,0.29022749140893467,1.0,1.0,0.0,0.0,0.0,0.0,0.030354614529247703,0.030354614529247703,0.030354614529247703,15154.576931636811,15019.293899074479,14746.782570328953
2019-03-12,45.0,45.66749954223633,44.842498779296875,45.227500915527344,44.44251251220703,129870400,0.06974974446337309,0.28924224872231685,1.0,1.0,0.0,0.0,0.0,0.0,0.025699437948969894,0.025699437948969894,0.025699437948969894,15544.041041134302,15405.281310671086,15125.766593942073
2019-03-13,45.5625,45.82500076293945,45.22999954223633,45.4275016784668,44.6390380859375,124130000,0.06410724137931034,0.28626051724137935,1.0,1.0,0.0,0.0,0.0,0.0,0.012499999999999956,0.012499999999999956,0.012499999999999956,15738.341554148481,15597.847327054475,15314.83867636635
2019-03-14,45.974998474121094,46.025001525878906,45.63999938964844,45.932498931884766,45.13527297973633,94318000,0.06708754266211606,0.2855409556313993,1.0,1.0,0.0,0.0,0.0,0.0,0.009053464452589255,0.009053464452589255,0.009053464452589255,15880.82806995167,15739.061883366876,15453.491023919973
2019-03-15,46.212501525878906,46.83250045776367,45.935001373291016,46.529998779296875,45.7224006652832,156171600,0.06845868725868726,0.29188532818532814,1.0,1.0,0.0,0.0,0.0,0.0,0.005165917556071209,0.005165917556071209,0.005165917556071209,15962.867118483184,15820.368579466252,15533.322484503029
2019-03-18,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,46.18916320800781,104879200,0.07100258780036968,0.2953476894639556,1.0,1.0,0.0,0.0,0.0,0.0,0.005139285457800735,0.005139285457800735,0.005139285457800735,16044.90484933001,15901.673969643753,15613.152662858965
2019-03-19,47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,45.82312774658203,126585600,0.06726630824372759,0.3010259856630825,1.0,1.0,0.0,0.0,0.0,0.0,0.013724451075748823,0.013724451075748823,0.013724451075748823,16265.112360949684,16119.915716062636,15827.434612718569
2019-03-20,46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,46.22355651855469,124140800,0.07192600321027287,0.30545232744783307,1.0,1.0,0.0,0.0,0.0,0.0,-0.011255695817771416,-0.011255695817771416,-0.011255695817771416,16082.037203772961,15938.474848154523,15649.285823142143
2019-03-21,47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,47.92597961425781,204136800,0.07254750000000001,0.31757203125,1.0,1.0,0.0,0.0,0.0,0.0,0.02035122500065345,0.02035122500065345,0.02035122500065345,16409.326361375824,16262.842335956571,15967.767960028445
2019-03-22,48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,46.93351364135742,169630800,0.06810988700564972,0.31248206214689267,1.0,1.0,0.0,0.0,0.0,0.0,0.027997010555802282,0.027997010555802282,0.027997010555802282,16868.738444728868,16718.153304503696,16414.817728157963
2019-03-25,47.877498626708984,47.994998931884766,46.650001525878906,47.185001373291016,46.366031646728516,175381200,0.057683897158322055,0.3114725304465494,1.0,1.0,0.0,0.0,0.0,0.0,-0.01960684909827537,-0.01960684909827537,-0.01960684909827537,16537.995635564792,16390.36299546046,16092.974873986273
2019-03-26,47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,45.88699722290039,199202000,0.061214066852367695,0.3124247910863509,1.0,1.0,0.0,0.0,0.0,0.0,0.0007832967446932404,0.0007832967446932404,0.0007832967446932404,16550.949793709882,16403.201513439144,16105.580448817498
2019-03-27,47.1875,47.439998626708984,46.63750076293945,47.11750030517578,46.29970932006836,119393600,0.05936304985337243,0.3211733137829912,1.0,1.0,0.0,0.0,0.0,0.0,-0.015183155621971145,-0.015183155621971145,-0.015183155621971145,16299.654147300553,16154.149152162043,15861.046914480925
2019-03-28,47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,46.361122131347656,83121600,0.05951061285500748,0.3205067264573991,1.0,1.0,0.0,0.0,0.0,0.0,0.0010595864807532163,0.0010595864807532163,0.0010595864807532163,16316.925040475984,16171.265870211744,15877.853065362102
2019-03-29,47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,46.66328811645508,94256000,0.06541286370597243,0.32343813169984686,1.0,1.0,0.0,0.0,0.0,0.0,0.0046573426675076135,0.0046573426675076135,0.0046573426675076135,16392.918551669518,16246.58099673669,15951.801667911828
2019-04-01,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,46.980194091796875,111448000,0.07602435483870967,0.3213832258064516,1.0,1.0,0.0,0.0,0.0,0.0,0.009534834015355598,0.009534834015355598,0.009534834015355598,16549.22230908693,16401.489449857603,16103.89944906124
